startDate,country,iso3c,group15C,type,cumReparationsAR6,cumReparationsAR6lwr,cumReparationsAR6upr,share,cumPop,cumRepPerCap,cumRepPerCapLwr,cumRepPerCapUpr,overshoot15C
1960,Central African Republic,CAF,Sub-Sah. Africa,Within fair shares,271581978416.50662,199216741179.1764,422607458736.3229,0.0014169694362003518,204017439,1331.1704124298249,976.4691790841291,2071.4281132424317,0.04041433413004784
1960,Liberia,LBR,Sub-Sah. Africa,Within fair shares,252128073585.7371,184946488247.84204,392335327533.19403,0.0013154693708400673,220904409,1141.3446871752437,837.2240693839752,1776.041181383546,0.07626991239764598
1960,"Congo, Rep.",COG,Sub-Sah. Africa,Within fair shares,251901789841.5607,184780499656.25916,391983208446.9524,0.0013142887433504362,246672220,1021.2004815198108,749.0932690201562,1589.0853394312192,0.16046537179039405
1960,Malaysia,MYS,Rest of global South,Within fair shares,235681717701.65366,172882398271.75644,366743229316.0348,0.0012296610865036143,1151750817,204.6290866244323,150.1039944751838,318.42237392225337,0.8605097939145784
1960,Mauritania,MRT,Sub-Sah. Africa,Within fair shares,215978394797.80255,158429186750.9007,336082979804.60547,0.0011268596911049626,208877976,1033.9931424737788,758.4772209344881,1608.9919398903285,0.1485611525468471
1960,Chile,CHL,Rest of global South,Within fair shares,213974346602.56577,156959133572.30286,332964489690.0837,0.0011164036400154165,613737388,348.64153754727056,255.74315112818718,542.5194817853979,0.7951166804068825
1960,Eritrea,ERI,Sub-Sah. Africa,Within fair shares,190619028590.43103,139827030880.10886,296621387505.48376,9.945480883735442e-4,145842097,1307.0233664456364,958.7563108072209,2033.8530068275402,0.07990003865849557
1960,Kyrgyz Republic,KGZ,Rest of global South,Within fair shares,176253087309.84512,129289012037.41315,274266612817.03687,9.195942941802476e-4,243858404,722.768149133975,530.1806700802206,1124.696169245153,0.5216396637251974
1960,Cuba,CUB,Rest of global South,Within fair shares,172407256492.0279,126467934265.1723,268282133294.04364,8.995288069287812e-4,337779070,510.41426720734324,374.4102151301805,794.2532771318355,0.7537502249005043
1960,Jordan,JOR,Rest of global South,Within fair shares,168614897767.32495,123686080509.91658,262380861447.48056,8.797423084455475e-4,352242654,478.6896074412526,351.1388501800142,744.8866810079184,0.6236164757595664
1960,Costa Rica,CRI,Rest of global South,Within fair shares,160441930746.4787,117690867332.84477,249662945320.81287,8.371001399955783e-4,171737460,934.2279241027479,685.2952601770445,1453.747745662553,0.4002427030310296
1960,"Gambia, The",GMB,Sub-Sah. Africa,Within fair shares,118819155884.82619,87158820931.53255,184893938141.47656,6.199347736752876e-4,111782484,1062.949682571253,779.7180543199644,1654.0510778189234,0.08750557612103553
1960,Panama,PAN,Rest of global South,Within fair shares,96121146515.03587,70508881623.08098,149573670890.7932,5.015087067944549e-4,159885373,601.1878679798675,440.99644826847907,935.5056568607637,0.5838786520178534
1960,Lesotho,LSO,Sub-Sah. Africa,Within fair shares,95370968003.15245,69958594305.37515,148406321583.02936,4.975946767500797e-4,74776324,1275.4166412774243,935.5714558176884,1984.669928185148,0.2431465682448156
1960,Uruguay,URY,Rest of global South,Within fair shares,95087894532.79779,69750948074.18138,147965832266.91284,4.961177508581982e-4,111157800,855.4315984375166,627.4948593277429,1331.1331482533196,0.5663094535204407
1960,Albania,ALB,Rest of global South,Within fair shares,93070412350.39864,68271040504.069275,144826437587.1895,4.855916084123465e-4,83525636,1114.2736147546202,817.3663054067529,1733.916010974038,0.4918823394199219
1960,Namibia,NAM,Sub-Sah. Africa,Within fair shares,71687435648.39064,52585732663.976685,111552486580.04729,3.7402667830029756e-4,100946241,710.1545826594042,520.928091457875,1105.0682568759275,0.4837360959800367
1960,Armenia,ARM,Rest of global South,Within fair shares,53849589420.00025,39500926315.65085,83795096683.03348,2.809583419524884e-4,90642137,594.0900248192544,435.7898834142762,924.4607359933877,0.7262448303583241
1960,Jamaica,JAM,Rest of global South,Within fair shares,44206054016.37599,32426989717.362663,68788835907.10968,2.3064353460214518e-4,93704632,471.7595392336207,346.0553552716867,734.1028339677987,0.7468257492478225
1960,Lebanon,LBN,Rest of global South,Within fair shares,43800712680.23626,32129654892.26934,68158086131.34921,2.2852868041378015e-4,198348732,220.8267844144134,161.98568333811855,343.62753643088183,0.8560269814618596
1960,Gabon,GAB,Sub-Sah. Africa,Within fair shares,39244281324.45617,28787321901.70167,61067844402.497856,2.047556598071488e-4,93282270,420.7046132609784,308.6044314927335,654.6565001312453,0.6624961187584483
1960,Djibouti,DJI,Rest of global South,Within fair shares,39110234667.37198,28688993071.6888,60859255020.26878,2.0405627608065634e-4,35957276,1087.6862492968594,797.8633607197831,1692.5435347290709,0.2119936394973308
1960,Mongolia,MNG,Rest of global South,Within fair shares,38163655577.21618,27994637714.574554,59386287682.31758,1.9911753291545234e-4,120699095,316.18841530846754,231.9374284834079,492.0193285816897,0.7881818340703579
1960,Fiji,FJI,Rest of global South,Within fair shares,31490745471.095577,23099779030.3794,49002603172.8886,1.64301858745849e-4,30770697,1023.4004602201757,750.7070454198486,1592.5087160972857,0.41499347758655913
1960,Bhutan,BTN,Rest of global South,Within fair shares,30730424199.309082,22542051574.02287,47819470763.417465,1.6033490920782707e-4,26559348,1157.0473868300187,848.7426564094446,1800.4760795866475,0.26252797658638316
1960,Botswana,BWA,Sub-Sah. Africa,Within fair shares,30477865396.126106,22356789127.598446,47426465179.553,1.590171925204378e-4,91779519,332.07697891864206,243.59235449467158,516.7434488249279,0.7571889479652723
1960,Eswatini,SWZ,Sub-Sah. Africa,Within fair shares,29740725459.78741,21816066150.445652,46279405138.80393,1.5517119078613747e-4,43783776,679.2636034815135,498.26826609120354,1056.9989472539767,0.5541691797788537
1960,Cabo Verde,CPV,Sub-Sah. Africa,Within fair shares,22116817484.003685,16223610749.53436,34415877249.098724,1.1539371862440937e-4,19452783,1136.9487586431044,833.9994719282254,1769.2006973551663,0.27508163150567866
1960,Mauritius,MUS,Sub-Sah. Africa,Within fair shares,20159764416.80635,14788030463.114046,31370516035.65334,1.0518286296524672e-4,38775251,519.913189389963,381.37807188183115,809.0345059443546,0.7309679213687155
1960,Georgia,GEO,Rest of global South,Within fair shares,14689481157.737099,10775348875.945282,22858233592.75249,7.66418521417227e-5,116783435,125.78394493822775,92.26778503257145,195.731814128883,0.9496085101981957
1960,Vanuatu,VUT,Rest of global South,Within fair shares,13602772867.230118,9978202888.904942,21167211855.16677,7.097198979410998e-5,13245582,1026.9667929450075,753.3230996497505,1598.058269932327,0.18967070718248932
1960,Belize,BLZ,Rest of global South,Within fair shares,12955502050.017084,9503402669.768879,20159996734.4452,6.759487703323044e-5,15294969,847.0433676601165,621.3417411809647,1318.0802611921085,0.3702519320605697
1960,Maldives,MDV,Rest of global South,Within fair shares,11003269942.18253,8071358758.697213,17122137393.535154,5.740917456026244e-5,16933790,649.7818823891479,476.64219047816306,1011.1225776116955,0.5253432787719227
1960,Sao Tome and Principe,STP,Sub-Sah. Africa,Within fair shares,10262011470.509838,7527614663.602592,15968668519.028543,5.354168451247307e-5,9315162,1101.6460551635964,808.1034622481706,1714.266323981112,0.171287172163038
1960,Samoa,WSM,Rest of global South,Within fair shares,8136845222.698046,5968716327.19033,12661707163.873465,4.245370423649292e-5,7203998,1129.4902112268835,828.5283154146252,1757.5944862663016,0.3522776811267821
1960,Suriname,SUR,Rest of global South,Within fair shares,548983434.2004733,402702312.430477,854270579.2502624,2.8643017912233373e-6,19964713,27.497687254531197,20.170703802778284,42.789023776613384,0.9837164441954829
