startDate,scenario,labelNS,northSouth,date,cumCO2,cumCO2_lwr,cumCO2_upr,fairShare350,fairShare15C,fairShare2C,overshoot15C,overshoot15Clwr,overshoot15Cupr,overshootFairShare350,overshootFairShare15C,overshootFairShare2C
1960,Historical,Global South,STH,1981,90995803.4873576,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.06,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1982,97309303.4112334,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.07,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1983,103760843.7002513,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.07,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1984,110439222.8061322,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.08,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1985,117387543.3122582,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.08,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1986,124451430.9086269,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.09,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1987,131710786.7346912,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.09,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1988,139347388.6881558,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.1,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1989,147122476.1873426,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.1,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1990,154967672.6255655,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.11,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1991,163255920.1365199,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.11,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1992,170930510.97238573,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.12,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1993,178402855.35011706,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.12,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1994,186266311.08351478,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.13,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1995,194816579.06651998,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.13,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1996,203825173.39967674,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.14,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1997,212785313.91650152,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.15,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1998,221521264.63060793,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.15,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,1999,230415417.42131904,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.16,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2000,239548619.88370383,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.16,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2001,248926980.42763257,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.17,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2002,258709915.12755007,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.18,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2003,269353386.4963106,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.18,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2004,280818620.5042813,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.19,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2005,292961997.60732704,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.2,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2006,305991151.09464717,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.21,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2007,319809149.3192382,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.22,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2008,334624914.4867551,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.23,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2009,350427751.40632254,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.24,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2010,367296439.87319285,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.25,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2011,385296244.17842793,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.26,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2012,404010055.449346,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.28,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2013,423051914.4887686,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.29,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2014,442373052.8460091,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.3,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2015,462004183.8402409,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.32,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2016,481590864.41643333,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.33,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2017,501444266.67836,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.34,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2018,522188468.8273712,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.36,0,0,0.2714785644890151,1,1.3812799175594939
1960,Historical,Global South,STH,2019,543649307.4329964,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.37,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global North,NRT,2020,820697306.9729872,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.64,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2021,832463166.7440162,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.67,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2022,842517572.84412,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.71,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2023,851108257.0157471,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.73,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2024,858447859.9865291,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.76,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2025,864718581.2303782,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.78,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2026,870076185.7953457,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.8,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2027,874653689.5051738,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.81,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2028,878564739.4125863,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.82,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2029,881906405.8856925,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.83,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2030,884761606.0712957,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.84,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2031,887201200.3608156,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.85,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2032,889285731.4059879,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.86,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2033,891066892.5475129,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.86,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2034,892588821.2321846,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.87,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2035,893889220.7759286,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.87,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2036,895000314.9335611,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.88,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2037,895949651.5653774,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.88,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2038,896760778.2834773,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.88,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2039,897453822.8470219,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.88,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2040,898045986.4523041,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2041,898551965.2756528,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2042,898984314.0364792,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2043,899353758.5823278,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2044,899669461.9217209,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2045,899939251.6763841,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2046,900169814.6919262,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2047,900366863.2023449,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2048,900535276.7426605,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2049,900679223.532543,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global North,NRT,2050,900802264.2250429,0,0,84488159.42281562,311214845.2009156,429874815.7224113,2.89,0,0,0.27147856448901514,1,1.3812799175594936
1960,NetZero,Global South,STH,2020,565853417.3407968,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.39,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2021,585477790.1079509,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.4,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2022,602830537.2889322,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.41,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2023,618182917.6138171,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.42,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2024,631773748.0048823,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.43,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2025,643813111.4727558,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.44,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2026,654485602.7002666,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.45,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2027,663953383.5394129,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.45,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2028,672359011.1763067,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.46,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2029,679827829.1254102,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.47,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2030,686470048.8784169,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.47,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2031,692382579.5480578,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.47,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2032,697650631.7741885,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.48,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2033,702349141.9473238,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.48,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2034,706544025.5846488,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.48,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2035,710293288.396871,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.49,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2036,713648000.9686884,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.49,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2037,716653151.6696427,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.49,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2038,719348387.4894164,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.49,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2039,721768664.6863116,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.49,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2040,723944815.0899807,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2041,725904044.6470196,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2042,727670370.3928982,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2043,729265005.6663448,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2044,730706698.8663539,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2045,732012031.9437526,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2046,733195682.0802222,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2047,734270649.626207,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2048,735248456.8698276,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2049,736139323.4192542,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1960,NetZero,Global South,STH,2050,736952320.1123543,0,0,396256258.2993268,1459622637.408489,2016147436.2675686,0.5,0,0,0.2714785644890151,1,1.3812799175594939
1992,BAU,Global North,NRT,2020,435157799.0062414,434438414.1049377,435877183.90754515,0,192145480.9172735,298313400.80422837,2.26,2.26,2.27,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2021,448952356.46536124,447176117.3749937,450728595.55572873,0,192145480.9172735,298313400.80422837,2.34,2.33,2.35,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2022,462774841.71244925,459698742.265328,465850941.15957046,0,192145480.9172735,298313400.80422837,2.41,2.39,2.42,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2023,476624818.7900115,472035236.8225762,481214400.7574468,0,192145480.9172735,298313400.80422837,2.48,2.46,2.5,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2024,490501340.0442642,484211265.8376564,496791414.250872,0,192145480.9172735,298313400.80422837,2.55,2.52,2.59,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2025,504403704.30716664,496240582.83022,512566825.7841132,0,192145480.9172735,298313400.80422837,2.63,2.58,2.67,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2026,518331112.0742805,508135019.91676784,528527204.2317931,0,192145480.9172735,298313400.80422837,2.7,2.64,2.75,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2027,532282870.15169364,519902658.28336716,544663082.0200201,0,192145480.9172735,298313400.80422837,2.77,2.71,2.83,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2028,546258288.9119699,531550276.1989927,560966301.6249471,0,192145480.9172735,298313400.80422837,2.84,2.77,2.92,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2029,560256735.9074061,543083089.2267421,577430382.58807,0,192145480.9172735,298313400.80422837,2.92,2.83,3.01,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2030,574277603.6768332,554505476.0176785,594049731.3359879,0,192145480.9172735,298313400.80422837,2.99,2.89,3.09,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2031,588320322.1747322,565821016.1643492,610819628.1851153,0,192145480.9172735,298313400.80422837,3.06,2.94,3.18,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2032,602384347.4543915,577032748.7487143,627735946.1600685,0,192145480.9172735,298313400.80422837,3.14,3,3.27,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2033,616469163.2857616,588143240.8487324,644795085.7227908,0,192145480.9172735,298313400.80422837,3.21,3.06,3.36,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2034,630574276.3817693,599154699.1669637,661993853.5965748,0,192145480.9172735,298313400.80422837,3.28,3.12,3.45,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2035,644699215.5202532,610069023.4484128,679329407.5920936,0,192145480.9172735,298313400.80422837,3.36,3.18,3.54,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2036,658843529.0719228,620887863.8553798,696799194.2884657,0,192145480.9172735,298313400.80422837,3.43,3.23,3.63,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2037,673006783.7965368,631612657.7915094,714400909.8015641,0,192145480.9172735,298313400.80422837,3.5,3.29,3.72,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2038,687188563.3291901,642244663.5760937,732132463.0822866,0,192145480.9172735,298313400.80422837,3.58,3.34,3.81,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2039,701388467.1375526,652784985.4713122,749991948.8037931,0,192145480.9172735,298313400.80422837,3.65,3.4,3.9,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2040,715606109.4841845,663234595.3125386,767977623.6558304,0,192145480.9172735,298313400.80422837,3.72,3.45,4,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2041,729841118.5968041,673594349.8063287,786087887.3872796,0,192145480.9172735,298313400.80422837,3.8,3.51,4.09,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2042,744093135.9013458,683865005.2791275,804321266.5235642,0,192145480.9172735,298313400.80422837,3.87,3.56,4.19,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2043,758361815.3638372,694047229.9332249,822676400.7944496,0,192145480.9172735,298313400.80422837,3.95,3.61,4.28,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2044,772646822.8912653,704141614.3233477,841152031.459183,0,192145480.9172735,298313400.80422837,4.02,3.66,4.38,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2045,786947835.79727006,714148680.2577395,859746991.3368005,0,192145480.9172735,298313400.80422837,4.1,3.72,4.47,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2046,801264542.3129294,724068888.4653157,878460196.1605432,0,192145480.9172735,298313400.80422837,4.17,3.77,4.57,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2047,815596641.1397338,733902645.2049326,897290637.074535,0,192145480.9172735,298313400.80422837,4.24,3.82,4.67,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2048,829943841.035552,743650308.0071081,916237374.063996,0,192145480.9172735,298313400.80422837,4.32,3.87,4.77,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2049,844305860.429861,753312190.6762025,935299530.1835194,0,192145480.9172735,298313400.80422837,4.39,3.92,4.87,0,1,1.5525392498440518
1992,BAU,Global North,NRT,2050,858682427.0633074,762888567.6707973,954476286.4558175,0,192145480.9172735,298313400.80422837,4.47,3.97,4.97,0,1,1.5525392498440518
1992,BAU,Global South,STH,2020,402596398.9854131,401691690.6806303,403501107.29019576,0,1029706084.3185496,1598659111.707777,0.39,0.39,0.39,0,1,1.5525392498440518
1992,BAU,Global South,STH,2021,425499230.7650873,423227251.1622518,427771210.36792284,0,1029706084.3185496,1598659111.707777,0.41,0.41,0.42,0,1,1.5525392498440518
1992,BAU,Global South,STH,2022,449149141.0607385,445059733.54197705,453238548.5795,0,1029706084.3185496,1598659111.707777,0.44,0.43,0.44,0,1,1.5525392498440518
1992,BAU,Global South,STH,2023,473515683.3797866,467150653.1222199,479880713.6373533,0,1029706084.3185496,1598659111.707777,0.46,0.45,0.47,0,1,1.5525392498440518
1992,BAU,Global South,STH,2024,498620688.3240675,489503892.97869235,507737483.6694426,0,1029706084.3185496,1598659111.707777,0.48,0.48,0.49,0,1,1.5525392498440518
1992,BAU,Global South,STH,2025,524441073.55690837,512082392.3656211,536799754.7481957,0,1029706084.3185496,1598659111.707777,0.51,0.5,0.52,0,1,1.5525392498440518
1992,BAU,Global South,STH,2026,550996968.6679335,534888024.96800107,567105912.3678659,0,1029706084.3185496,1598659111.707777,0.54,0.52,0.55,0,1,1.5525392498440518
1992,BAU,Global South,STH,2027,578271158.6533133,557887542.2364265,598654775.0702001,0,1029706084.3185496,1598659111.707777,0.56,0.54,0.58,0,1,1.5525392498440518
1992,BAU,Global South,STH,2028,606277199.7289298,581076008.2905645,631478391.1672951,0,1029706084.3185496,1598659111.707777,0.59,0.56,0.61,0,1,1.5525392498440518
1992,BAU,Global South,STH,2029,635002411.6094503,604424499.8808786,665580323.338022,0,1029706084.3185496,1598659111.707777,0.62,0.59,0.65,0,1,1.5525392498440518
1992,BAU,Global South,STH,2030,664457634.891801,627926015.9939076,700989253.7896944,0,1029706084.3185496,1598659111.707777,0.65,0.61,0.68,0,1,1.5525392498440518
1992,BAU,Global South,STH,2031,694633446.763881,651554688.0739689,737712205.4537932,0,1029706084.3185496,1598659111.707777,0.67,0.63,0.72,0,1,1.5525392498440518
1992,BAU,Global South,STH,2032,725537633.3859469,675300828.3245795,775774438.4473141,0,1029706084.3185496,1598659111.707777,0.7,0.66,0.75,0,1,1.5525392498440518
1992,BAU,Global South,STH,2033,757163191.4102616,699141009.8001238,815185373.0203995,0,1029706084.3185496,1598659111.707777,0.74,0.68,0.79,0,1,1.5525392498440518
1992,BAU,Global South,STH,2034,789516058.5364156,723064027.534826,855968089.538005,0,1029706084.3185496,1598659111.707777,0.77,0.7,0.83,0,1,1.5525392498440518
1992,BAU,Global South,STH,2035,822591062.2942654,747048275.8049439,898133848.7835869,0,1029706084.3185496,1598659111.707777,0.8,0.73,0.87,0,1,1.5525392498440518
1992,BAU,Global South,STH,2036,856392574.3526657,771081187.3230827,941703961.3822486,0,1029706084.3185496,1598659111.707777,0.83,0.75,0.91,0,1,1.5525392498440518
1992,BAU,Global South,STH,2037,890916722.491343,795142435.4394746,986691009.5432113,0,1029706084.3185496,1598659111.707777,0.87,0.77,0.96,0,1,1.5525392498440518
1992,BAU,Global South,STH,2038,926166790.3070054,819218468.0985152,1033115112.5154957,0,1029706084.3185496,1598659111.707777,0.9,0.8,1,0,1,1.5525392498440518
1992,BAU,Global South,STH,2039,962139914.5260762,843289896.4995054,1080989932.552647,0,1029706084.3185496,1598659111.707777,0.93,0.82,1.05,0,1,1.5525392498440518
1992,BAU,Global South,STH,2040,998838536.53097,867342332.1622467,1130334740.8996933,0,1029706084.3185496,1598659111.707777,0.97,0.84,1.1,0,1,1.5525392498440518
1992,BAU,Global South,STH,2041,1036260511.9663577,891356975.893566,1181164048.0391493,0,1029706084.3185496,1598659111.707777,1.01,0.87,1.15,0,1,1.5525392498440518
1992,BAU,Global South,STH,2042,1074407664.964173,915318730.2783679,1233496599.6499784,0,1029706084.3185496,1598659111.707777,1.04,0.89,1.2,0,1,1.5525392498440518
1992,BAU,Global South,STH,2043,1113278401.6427462,939209149.2223276,1287347654.0631652,0,1029706084.3185496,1598659111.707777,1.08,0.91,1.25,0,1,1.5525392498440518
1992,BAU,Global South,STH,2044,1152874086.1071446,963012491.5941278,1342735680.6201615,0,1029706084.3185496,1598659111.707777,1.12,0.94,1.3,0,1,1.5525392498440518
1992,BAU,Global South,STH,2045,1193193524.9315033,986710437.7604711,1399676612.1025355,0,1029706084.3185496,1598659111.707777,1.16,0.96,1.36,0,1,1.5525392498440518
1992,BAU,Global South,STH,2046,1234237736.7681437,1010286622.0964123,1458188851.4398751,0,1029706084.3185496,1598659111.707777,1.2,0.98,1.42,0,1,1.5525392498440518
1992,BAU,Global South,STH,2047,1276005829.8418992,1033722669.6187863,1518288990.0650117,0,1029706084.3185496,1598659111.707777,1.24,1,1.47,0,1,1.5525392498440518
1992,BAU,Global South,STH,2048,1318498568.1931474,1057001584.4575222,1579995551.9287727,0,1029706084.3185496,1598659111.707777,1.28,1.03,1.53,0,1,1.5525392498440518
1992,BAU,Global South,STH,2049,1361715283.8967185,1080104768.2774732,1643325799.5159638,0,1029706084.3185496,1598659111.707777,1.32,1.05,1.6,0,1,1.5525392498440518
1992,BAU,Global South,STH,2050,1405656548.4249983,1103014555.3616962,1708298541.4883003,0,1029706084.3185496,1598659111.707777,1.37,1.07,1.66,0,1,1.5525392498440518
1992,Historical,Global North,NRT,1992,14082470.160649495,0,0,0,192145480.9172735,298313400.80422837,0.07,0,0,0,1,1.5525392498440518
1992,Historical,Global North,NRT,1993,26807668.813011754,0,0,0,192145480.9172735,298313400.80422837,0.14,0,0,0,1,1.5525392498440518
1992,Historical,Global North,NRT,1994,40351088.420725524,0,0,0,192145480.9172735,298313400.80422837,0.21,0,0,0,1,1.5525392498440518
